beds_baths_interaction,beds,baths,longitude,latitude,beds_to_baths_ratio,street_number,month_available,daysOnMarket,PhotosNum,High School Graduate (Age 25+)_ratio,nearby_subway_stations,Monthly Housing Costs,Precinct,Per Capita Income,day_available,log_monthly_housing_costs,zip,Employed_ratio,Bachelor’s Degree (Age 25+)_ratio,Median Gross Rent,median_income_scaled,Median Home Value,hasVideo,occupied_to_vacant_ratio,propertyType_rental,propertyType_condo,crime_rate,White Alone_ratio,schools_in_precinct,price_bin,price
1.0,1,1.0,-73.92229257,40.66218554,0.5,171.0,11,1.0,4,0.2001642739804299,3,1196.0,67,21502.0,25,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,1.8939370214715392,0.06644763469276,41,0,1855.0
2.0,2,1.0,-73.92412175,40.66381716,1.0,93.0,11,4.0,5,0.2001642739804299,3,1196.0,67,21502.0,22,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,1.8939370214715392,0.06644763469276,41,0,2235.0
1.0,1,1.0,-73.91705471,40.66850585,0.5,501.0,11,4.0,7,0.2001642739804299,0,1196.0,73,21502.0,22,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,2.036421049698383,0.06644763469276,56,0,1750.0
1.0,1,1.0,-73.91774977,40.65734882,0.5,1115.0,11,6.0,4,0.2001642739804299,3,1196.0,67,21502.0,20,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,1.8939370214715392,0.06644763469276,41,0,1850.0
3.0,3,1.0,-73.92260168,40.65982523,1.5,1075.0,11,7.0,9,0.2001642739804299,0,1196.0,67,21502.0,19,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,1.8939370214715392,0.06644763469276,41,0,3000.0
1.0,1,1.0,-73.91409863,40.65745594,0.5,945.0,11,11.0,9,0.2001642739804299,3,1196.0,73,21502.0,15,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,2.036421049698383,0.06644763469276,56,0,1749.0
3.0,3,1.0,-73.91492349,40.66066246,1.5,819.0,12,15.0,12,0.2001642739804299,3,1196.0,73,21502.0,1,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,2.036421049698383,0.06644763469276,56,1,3499.0
1.0,1,1.0,-73.9203107,40.65568728,0.5,435.0,11,28.0,8,0.2001642739804299,0,1196.0,67,21502.0,1,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,1.8939370214715392,0.06644763469276,41,0,1760.0
2.0,2,1.0,-73.91687474,40.66829437,1.0,509.0,11,48.0,5,0.2001642739804299,0,1196.0,73,21502.0,13,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,2.036421049698383,0.06644763469276,56,0,2000.0
0.0,0,1.0,-73.91223734,40.66136585,0.0,363.0,8,88.0,3,0.2001642739804299,6,1196.0,73,21502.0,7,7.087573705557973,11212,0.3696164559674309,0.0793633788062757,1150.0,-1.4548093111681528,565200.0,1,13.157441574415744,1,0,2.036421049698383,0.06644763469276,56,1,3777.0
1.0,1,1.0,-73.99810028,40.71760178,0.5,114.0,11,1.0,10,0.0609106033341255,18,2831.0,5,157378.0,25,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,5600.0
1.0,1,1.0,-73.99846685,40.71777415,0.5,117.0,11,6.0,4,0.0609106033341255,18,2831.0,5,157378.0,20,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,0,2875.0
6.0,3,2.0,-73.99639893,40.71979904,1.0,167.0,11,8.0,14,0.0609106033341255,21,2831.0,5,157378.0,18,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,2,7500.0
2.0,2,1.0,-73.99661622,40.71822425,1.0,124.0,11,10.0,9,0.0609106033341255,21,2831.0,5,157378.0,16,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,3200.0
2.0,2,1.0,-73.99604259,40.71914372,1.0,212.0,12,13.0,5,0.0609106033341255,18,2831.0,5,157378.0,1,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,5430.0
2.0,2,1.0,-73.9971357,40.7181776,1.0,123.0,11,11.0,7,0.0609106033341255,21,2831.0,5,157378.0,13,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,0,2700.0
3.0,3,1.0,-73.99604257,40.71948682,1.5,158.0,11,13.0,12,0.0609106033341255,18,2831.0,5,157378.0,13,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,4000.0
2.0,2,1.0,-73.99850289,40.71925357,1.0,150.0,11,21.0,5,0.0609106033341255,21,2831.0,5,157378.0,10,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,3040.0
1.0,1,1.0,-73.9980011,40.72019958,0.5,240.0,1,22.0,12,0.0609106033341255,24,2831.0,5,157378.0,1,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,0,0,0.8865786487677311,0.5778358741045054,15,2,9500.0
2.0,2,1.0,-73.99737733,40.71986014,1.0,165.0,12,25.0,5,0.0609106033341255,21,2831.0,5,157378.0,1,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,3666.0
9.0,3,3.0,-73.99764067,40.71994798,0.75,4.0,12,26.0,14,0.0609106033341255,21,2831.0,5,157378.0,1,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,0,0,0.8865786487677311,0.5778358741045054,15,2,40000.0
1.0,1,1.0,-73.99740258,40.71979427,0.5,163.0,12,34.0,7,0.0609106033341255,21,2831.0,5,157378.0,1,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,4790.0
1.0,1,1.0,-73.99591641,40.71778781,0.5,80.0,10,43.0,10,0.0609106033341255,15,2831.0,5,157378.0,18,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,0,1,0.8865786487677311,0.5778358741045054,15,1,3750.0
2.0,2,1.0,-73.9980011,40.71780014,1.0,120.0,7,133.0,6,0.0609106033341255,18,2831.0,5,157378.0,15,7.94873845481361,10013,0.5398770923165722,0.3243812175330187,2113.0,1.2885205185058244,2000001.0,1,4.602309635510646,1,0,0.8865786487677311,0.5778358741045054,15,1,4995.0
2.0,2,1.0,-74.03036903,40.61885114,1.0,373.0,11,0.0,1,0.1108449841252158,6,1789.0,68,52048.0,26,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2350.0
1.0,1,1.0,-74.03906054,40.61837641,0.5,9303.0,11,3.0,11,0.1108449841252158,0,1789.0,68,52048.0,26,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2300.0
1.0,1,1.0,-74.02997488,40.61544221,0.5,443.0,11,4.0,12,0.1108449841252158,3,1789.0,68,52048.0,22,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2000.0
2.0,2,1.0,-74.03765989,40.6193403,1.0,67.0,11,4.0,6,0.1108449841252158,0,1789.0,68,52048.0,22,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2900.0
1.0,1,1.0,-74.03669491,40.62002406,0.5,146.0,11,5.0,4,0.1108449841252158,0,1789.0,68,52048.0,21,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,1899.0
0.0,0,1.0,-74.03520203,40.61259842,0.0,312.0,11,5.0,7,0.1108449841252158,0,1789.0,68,52048.0,21,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,0,0,1.002935705280601,0.6704311257171504,17,0,1675.0
2.0,2,1.0,-74.03172683,40.61847473,1.0,339.0,12,5.0,11,0.1108449841252158,3,1789.0,68,52048.0,1,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,1,3400.0
1.0,1,1.0,-74.03341432,40.61472487,0.5,325.0,11,5.0,6,0.1108449841252158,3,1789.0,68,52048.0,21,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,0,0,1.002935705280601,0.6704311257171504,17,0,2000.0
6.0,3,2.0,-74.03070807,40.61981447,1.0,353.0,11,6.0,11,0.1108449841252158,6,1789.0,68,52048.0,20,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,1,3500.0
3.0,3,1.0,-74.02608987,40.61909098,1.5,8822.0,11,6.0,18,0.1108449841252158,3,1789.0,68,52048.0,20,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,1,3500.0
1.0,1,1.0,-74.030863,40.61988854,0.5,347.0,11,6.0,11,0.1108449841252158,6,1789.0,68,52048.0,20,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2500.0
0.0,0,1.0,-74.02619812,40.61956581,0.0,59.0,11,6.0,13,0.1108449841252158,3,1789.0,68,52048.0,20,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,1850.0
1.0,1,1.0,-74.0352739,40.61667312,0.5,149.0,11,6.0,12,0.1108449841252158,3,1789.0,68,52048.0,20,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,0,0,1.002935705280601,0.6704311257171504,17,1,3500.0
2.0,2,1.0,-74.03489028,40.61321479,1.0,316.0,11,7.0,10,0.1108449841252158,0,1789.0,68,52048.0,19,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2600.0
1.0,1,1.0,-74.03126539,40.61765142,0.5,364.0,11,7.0,10,0.1108449841252158,3,1789.0,68,52048.0,19,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,1935.0
1.0,1,1.0,-74.02930454,40.62276274,0.5,362.0,11,10.0,4,0.1108449841252158,3,1789.0,68,52048.0,16,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,0,0,1.002935705280601,0.6704311257171504,17,0,2100.0
0.0,0,1.0,-74.03502018,40.61366764,0.0,301.0,11,11.0,3,0.1108449841252158,3,1789.0,68,52048.0,15,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,1599.0
0.0,0,1.0,-74.02584139,40.61926945,0.0,8812.0,12,13.0,15,0.1108449841252158,3,1789.0,68,52048.0,1,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,0,0,1.002935705280601,0.6704311257171504,17,0,1650.0
4.0,2,2.0,-74.03318754,40.61501314,0.6666666666666666,342.0,11,16.0,8,0.1108449841252158,3,1789.0,68,52048.0,10,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,1,4000.0
1.0,1,1.0,-74.03383277,40.62308813,0.5,8701.0,11,19.0,5,0.1108449841252158,3,1789.0,68,52048.0,6,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2100.0
2.0,2,1.0,-74.02898444,40.61564283,1.0,9402.0,12,47.0,9,0.1108449841252158,3,1789.0,68,52048.0,1,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,2800.0
2.0,2,1.0,-74.03064697,40.62011367,1.0,362.0,10,48.0,19,0.1108449841252158,6,1789.0,68,52048.0,9,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,0,3000.0
3.0,3,1.0,-74.02608987,40.61909098,1.5,8822.0,10,68.0,20,0.1108449841252158,3,1789.0,68,52048.0,1,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,1,0,1.002935705280601,0.6704311257171504,17,1,3500.0
3.0,3,1.0,-74.02687116,40.618196,1.5,9008.0,8,92.0,13,0.1108449841252158,3,1789.0,68,52048.0,26,7.489970898834801,11209,0.4953768172450287,0.2193505263744221,1801.0,-0.195698917970986,935000.0,1,9.523193436415273,0,0,1.002935705280601,0.6704311257171504,17,0,2900.0
1.0,1,1.0,-73.98455912,40.73830939,0.5,144.0,11,1.0,3,0.0393397099660598,3,2799.0,13,132405.0,25,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,1,3750.0
30.0,6,5.0,-73.98397902,40.73469172,1.0,243.0,11,4.0,20,0.0326855615568795,6,2621.0,13,119200.0,22,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,0,1.469015827397351,0.6777474618111624,26,2,75000.0
1.0,1,1.0,-73.98305592,40.73219935,0.5,338.0,11,4.0,11,0.0326855615568795,6,2621.0,13,119200.0,22,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,0,2800.0
0.0,0,1.0,-73.98632797,40.73502963,0.0,145.0,11,4.0,9,0.0326855615568795,12,2621.0,13,119200.0,22,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,4650.0
0.0,0,1.0,-73.97899628,40.73680115,0.0,385.0,11,5.0,9,0.0393397099660598,0,2799.0,13,132405.0,21,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,1,1.469015827397351,0.6689910521443999,26,2,8000.0
16.0,4,4.0,-73.98519897,40.73310089,0.8,236.0,11,5.0,20,0.0326855615568795,9,2621.0,13,119200.0,20,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,2,31000.0
0.0,0,1.0,-73.98305592,40.73219935,0.0,338.0,11,6.0,5,0.0326855615568795,6,2621.0,13,119200.0,20,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,0,2475.0
2.0,2,1.0,-73.98305592,40.73219935,1.0,338.0,11,6.0,9,0.0326855615568795,6,2621.0,13,119200.0,20,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3350.0
0.0,0,1.0,-73.98648341,40.73362982,0.0,200.0,11,6.0,12,0.0326855615568795,12,2621.0,13,119200.0,20,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3750.0
4.0,2,2.0,-73.98437943,40.73516113,0.6666666666666666,222.0,11,1.0,13,0.0326855615568795,6,2621.0,13,119200.0,18,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,2,6395.0
6.0,3,2.0,-73.98406219,40.73601151,1.0,225.0,11,11.0,5,0.0326855615568795,6,2621.0,13,119200.0,15,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,1,1.469015827397351,0.6777474618111624,26,2,14995.0
1.0,1,1.0,-73.9851687,40.7385586,0.5,200.0,1,11.0,9,0.0393397099660598,6,2799.0,13,132405.0,1,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,2,6500.0
2.0,2,1.0,-73.98066284,40.73510567,1.0,344.0,12,13.0,14,0.0326855615568795,3,2621.0,13,119200.0,10,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3750.0
1.0,1,1.0,-73.98634277,40.73324829,0.5,207.0,12,12.0,9,0.0326855615568795,15,2621.0,13,119200.0,1,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3595.0
1.0,1,1.0,-73.98076679,40.73751833,0.5,300.0,12,13.0,6,0.0393397099660598,0,2799.0,13,132405.0,23,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,1,1.469015827397351,0.6689910521443999,26,1,5000.0
8.0,4,2.0,-73.98292243,40.73214169,1.3333333333333333,342.0,11,14.0,19,0.0326855615568795,6,2621.0,13,119200.0,12,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,5600.0
1.0,1,1.0,-73.98336258,40.7323284,0.5,330.0,11,14.0,12,0.0326855615568795,6,2621.0,13,119200.0,12,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,0,2850.0
1.0,1,1.0,-73.98179626,40.73809814,0.5,234.0,2,14.0,13,0.0393397099660598,3,2799.0,13,132405.0,1,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,1,1.469015827397351,0.6689910521443999,26,1,6000.0
2.0,2,1.0,-73.98419952,40.73550034,1.0,211.0,1,14.0,7,0.0326855615568795,3,2621.0,13,119200.0,13,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,0,1.469015827397351,0.6777474618111624,26,2,6600.0
1.0,1,1.0,-73.98335107,40.73508413,0.5,243.0,11,15.0,5,0.0326855615568795,6,2621.0,13,119200.0,11,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3450.0
1.0,1,1.0,-73.9826505,40.73718926,0.5,227.0,11,15.0,6,0.0393397099660598,3,2799.0,13,132405.0,8,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,1,3600.0
4.0,2,2.0,-73.98417796,40.73263044,0.6666666666666666,306.0,12,18.0,8,0.0326855615568795,6,2621.0,13,119200.0,1,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,2,8000.0
6.0,3,2.0,-73.98040009,40.73740005,1.0,310.0,12,18.0,7,0.0393397099660598,0,2799.0,13,132405.0,15,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,0,1.469015827397351,0.6689910521443999,26,2,7500.0
1.0,1,1.0,-73.98919678,40.73450089,0.5,1.0,11,19.0,10,0.0326855615568795,12,2621.0,13,119200.0,7,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,1,1.469015827397351,0.6777474618111624,26,1,5800.0
0.0,0,1.0,-73.98648341,40.73362982,0.0,200.0,11,20.0,11,0.0326855615568795,12,2621.0,13,119200.0,6,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3625.0
0.0,0,1.0,-73.97944626,40.73695542,0.0,340.0,12,21.0,8,0.0393397099660598,0,2799.0,13,132405.0,15,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,1,1.469015827397351,0.6689910521443999,26,1,3500.0
1.0,1,1.0,-73.98320007,40.73619843,0.5,230.0,11,22.0,12,0.0326855615568795,3,2621.0,13,119200.0,4,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,1,1.469015827397351,0.6777474618111624,26,1,5500.0
4.0,2,2.0,-73.9827373,40.73644818,0.6666666666666666,237.0,11,23.0,7,0.0326855615568795,0,2621.0,13,119200.0,3,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,2,6750.0
0.0,0,1.0,-73.9859814,40.73582008,0.0,150.0,11,25.0,14,0.0326855615568795,15,2621.0,13,119200.0,15,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3695.0
0.0,0,1.0,-73.98653334,40.73654201,0.0,70.0,10,23.0,14,0.0326855615568795,15,2621.0,13,119200.0,30,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,1,3500.0
0.0,0,1.0,-73.9858017,40.73880005,0.0,4.0,12,29.0,4,0.0393397099660598,6,2799.0,13,132405.0,15,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,0,1.469015827397351,0.6689910521443999,26,1,3400.0
0.0,0,1.0,-73.98390198,40.73630142,0.0,215.0,10,31.0,11,0.0326855615568795,6,2621.0,13,119200.0,26,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,1,1.469015827397351,0.6777474618111624,26,1,5800.0
6.0,3,2.0,-73.98609924,40.73860168,1.0,50.0,10,34.0,20,0.0393397099660598,6,2799.0,13,132405.0,24,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,2,33000.0
2.0,2,1.0,-73.98300171,40.73839951,1.0,295.0,10,39.0,10,0.0393397099660598,3,2799.0,13,132405.0,14,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,1,4250.0
6.0,3,2.0,-73.98349762,40.73770142,1.0,201.0,11,46.0,16,0.0393397099660598,3,2799.0,13,132405.0,15,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,0,1.469015827397351,0.6689910521443999,26,2,16000.0
1.0,1,1.0,-73.98254927,40.7379166,0.5,217.0,10,45.0,11,0.0393397099660598,3,2799.0,13,132405.0,11,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,0,2750.0
0.0,0,1.0,-73.98320007,40.73189926,0.0,333.0,10,42.0,7,0.0326855615568795,6,2621.0,13,119200.0,11,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,0,1.469015827397351,0.6777474618111624,26,1,3750.0
4.0,2,2.0,-73.97944626,40.73695542,0.6666666666666666,340.0,12,47.0,20,0.0393397099660598,0,2799.0,13,132405.0,16,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,0,1,1.469015827397351,0.6689910521443999,26,2,7000.0
0.0,0,1.0,-73.98000583,40.73607446,0.0,335.0,9,39.0,10,0.0393397099660598,0,2799.0,13,132405.0,22,7.937374696163295,10010,0.5880592409750077,0.313236655353286,2899.0,1.2792753524494491,1093900.0,1,5.502228316763799,1,0,1.469015827397351,0.6689910521443999,26,0,2695.0
8.0,4,2.0,-73.98811394,40.73594932,1.3333333333333333,112.0,11,55.0,20,0.0326855615568795,15,2621.0,13,119200.0,14,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,1,0,1.469015827397351,0.6777474618111624,26,2,9000.0
2.0,2,1.0,-73.98919678,40.73450089,1.0,1.0,10,91.0,6,0.0326855615568795,12,2621.0,13,119200.0,15,7.871692664323645,10003,0.6012769827570206,0.3018913451008779,2731.0,1.3407903462354074,1111000.0,1,4.323010380622837,0,1,1.469015827397351,0.6777474618111624,26,2,7000.0
