daysOnMarket,availableFrom,price,zip,beds,baths,latitude,longitude,hasVideo,PhotosNum,Number of Households,Median Household Income,Per Capita Income,Total Income Distribution,Median Gross Rent,Median Home Value,Occupied Housing Units,Vacant Housing Units,"Owner-Occupied Units (value < $100,000)",Monthly Housing Costs,Precinct,schools_in_precinct,nearby_subway_stations,crime_rate,precinct_safety_rank,Median Age_ratio,Male Population_ratio,Female Population_ratio,White Alone_ratio,Black or African American Alone_ratio,Asian Alone_ratio,Hispanic or Latino_ratio,Population Below Poverty Level_ratio,Employed_ratio,Unemployed_ratio,High School Graduate (Age 25+)_ratio,Bachelor’s Degree (Age 25+)_ratio,Graduate or Professional Degree (Age 25+)_ratio,Never Married_ratio,Currently Married_ratio,Divorced_ratio,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,propertyType_condo,propertyType_coop,propertyType_house,propertyType_rental,propertyType_townhouse,street_number,year_available,month_available,day_available
1.0,2024-11-15,2650.0,11210,1,1.0,40.634483,-73.94411,0,10,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,3321.0,2024,11,15
9.0,2024-11-15,4200.0,11203,3,2.0,40.65968,-73.93806,0,11,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,71,35,0,1.3752450522047317,47,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,737.0,2024,11,15
2.0,2024-11-15,3200.0,11210,2,2.0,40.63528,-73.94532,0,20,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1538.0,2024,11,15
2.0,2024-11-15,2975.0,11203,2,1.0,40.654636,-73.94731,0,21,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,6,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,780.0,2024,11,15
2.0,2024-11-15,3100.0,11203,2,1.0,40.6546,-73.94707,0,16,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,6,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,782.0,2024,11,15
2.0,2024-11-15,3400.0,11203,3,2.0,40.64339,-73.94223,0,9,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,0,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,3620.0,2024,11,15
12.0,2024-11-15,3799.0,11210,4,2.0,40.636765,-73.94389,0,21,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,0,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,3405.0,2024,11,15
8.0,2024-11-15,2799.0,11210,2,2.0,40.635452,-73.94469,0,16,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1527.0,2024,11,15
2.0,2024-11-15,2850.0,11203,2,1.0,40.641945,-73.94603,0,20,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,6,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,1270.0,2024,11,15
3.0,2024-11-15,2875.0,11203,2,2.0,40.64032,-73.94233,0,16,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,0,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,1351.0,2024,11,15
10.0,2024-11-15,3195.0,11203,3,2.0,40.652164,-73.94612,0,14,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,3,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,196.0,2024,11,15
5.0,2024-11-15,4000.0,11225,3,2.0,40.661316,-73.94578,0,12,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,3,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,0,0,542.0,2024,11,15
2.0,2024-11-15,3499.0,11213,3,2.0,40.66348,-73.9355,0,10,26281.0,54211.0,32775.0,26281.0,1550.0,1100100.0,26281.0,2271.0,113.0,1625.0,71,35,0,1.3752450522047317,47,0.0004918198782022,0.4661729180830597,0.5338270819169403,0.2579016649549406,0.5900970620994923,0.0161432642374622,0.1427145564218657,0.2346559430646164,0.4514761828991335,0.0540712560211771,0.1350913483097308,0.1273234872922422,0.0061766790585988,0.1996210093879735,0.133413374607629,0.0200922885536156,1,0,0,0,0,0,0,0,0,800.0,2024,11,15
4.0,2024-11-15,2950.0,11210,2,2.0,40.636566,-73.942245,0,15,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,0,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1495.0,2024,11,15
9.0,2024-11-15,3150.0,11210,2,2.0,40.635193,-73.944664,0,19,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1541.0,2024,11,15
4.0,2024-11-15,3800.0,11203,4,2.0,40.650375,-73.944046,0,18,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,3,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,954.0,2024,11,15
13.0,2024-11-15,2845.0,11203,2,1.0,40.65149,-73.94706,0,8,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,3,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,896.0,2024,11,15
5.0,2024-11-15,2799.0,11210,2,1.0,40.63394,-73.9445,0,26,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,3308.0,2024,11,15
13.0,2024-11-15,2495.0,11225,0,1.0,40.6629,-73.94617,0,7,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,3,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,0,0,486.0,2024,11,15
9.0,2024-11-15,2850.0,11225,2,2.0,40.66134,-73.94596,0,8,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,3,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,0,0,453.0,2024,11,15
19.0,2024-11-15,2250.0,11210,0,1.0,40.633766,-73.94453,0,12,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1595.0,2024,11,15
18.0,2024-11-15,2999.0,11203,2,1.0,40.653267,-73.947266,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,6,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,840.0,2024,11,15
12.0,2024-11-15,2550.0,11203,2,1.0,40.648483,-73.94673,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,6,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,1014.0,2024,11,15
9.0,2024-11-15,3150.0,11203,3,1.0,40.654495,-73.93818,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,0,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,61.0,2024,11,15
24.0,2024-11-15,2695.0,11203,2,1.0,40.651386,-73.947044,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,3,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,900.0,2024,11,15
26.0,2024-11-15,2850.0,11203,3,1.0,40.652283,-73.94715,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,3,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,870.0,2024,11,15
8.0,2024-11-15,2700.0,11203,1,1.0,40.658283,-73.94714,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,71,35,3,1.3752450522047317,47,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,651.0,2024,11,15
9.0,2024-11-15,3999.0,11203,3,2.0,40.656067,-73.93733,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,0,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,1.0,2024,11,15
9.0,2024-11-15,3685.0,11225,3,2.0,40.662357,-73.94402,0,0,24873.0,82716.0,46442.0,24873.0,1730.0,1170800.0,24873.0,1830.0,64.0,1779.0,71,35,0,1.3752450522047317,47,0.0006156371844859,0.4681065736370476,0.5318934263629523,0.29627539503386,0.5534407278199603,0.0329536904029003,0.1082495382721116,0.1530713455092687,0.5465319105273958,0.0387338395239072,0.1226486079759217,0.2274950407004583,0.0095936794582392,0.2165845817087352,0.1453758807031944,0.0245912853136329,1,0,0,0,0,0,0,0,0,522.0,2024,11,15
9.0,2024-11-15,2799.0,11203,3,1.0,40.65115,-73.93292,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,67,41,0,1.8939370214715392,64,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,903.0,2024,11,15
8.0,2024-11-15,2575.0,11203,1,1.0,40.662468,-73.93252,0,0,29411.0,68006.0,34492.0,29411.0,1495.0,646400.0,29411.0,3332.0,144.0,1669.0,71,35,0,1.3752450522047317,47,0.0005388123200774,0.458971288818689,0.541028711181311,0.0560339337120729,0.8212620691412121,0.0186227804244261,0.0686316969403612,0.1404988153771686,0.468091610832293,0.0345323924286041,0.2266833108297455,0.1219397243522788,0.0047257534455965,0.184444501057244,0.1551346393906198,0.028825822230148,1,0,0,0,0,0,0,0,0,906.0,2024,11,15
3.0,2024-11-15,1500.0,11234,1,1.0,40.638943,-73.9206,0,0,32606.0,91379.0,44580.0,32606.0,1732.0,715400.0,32606.0,2744.0,296.0,1999.0,63,11,0,1.0255603334282204,22,0.0004734595892237,0.4647350404552325,0.5352649595447675,0.376933849026407,0.436738685871788,0.0812661154085533,0.0889570552147239,0.0941362141015381,0.4580221392371299,0.0263292433537832,0.1595536587534453,0.153774339823953,0.0094247354850182,0.1366586645327643,0.204243353783231,0.0232728727660709,1,0,0,0,0,0,0,0,0,610.0,2024,11,15
8.0,2024-11-15,3369.0,11210,1,1.0,40.639175,-73.94396,0,0,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,3403.0,2024,11,15
8.0,2024-11-15,2770.0,11210,2,1.0,40.637775,-73.94433,0,0,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1413.0,2024,11,15
8.0,2024-11-15,2223.0,11210,1,1.0,40.638103,-73.94353,0,0,21652.0,82904.0,39710.0,21652.0,1695.0,799700.0,21652.0,1412.0,80.0,1773.0,67,41,3,1.8939370214715392,64,0.0006022766688739,0.4937249708321508,0.5062750291678492,0.3034244631539116,0.5310125185255258,0.0576735092864125,0.0747485258411377,0.1098918424620817,0.4449279475294043,0.0353325134802762,0.129394885378236,0.162110175637751,0.0082458297858922,0.1761895752530508,0.1798000819853057,0.0228139879544666,1,0,0,0,0,0,0,0,0,1412.0,2024,11,15
21.0,2024-11-15,3500.0,10006,0,1.0,40.709007,-74.0134,0,15,2046.0,204574.0,124350.0,2046.0,3501.0,1066700.0,2046.0,376.0,0.0,3917.0,1,25,27,1.2589646893465996,36,0.0085653104925053,0.5342612419700214,0.4657387580299786,0.6825481798715204,0.0602248394004282,0.1830835117773019,0.0543361884368308,0.073340471092077,0.7277837259100642,0.0342612419700214,0.0380085653104925,0.3126338329764453,0.0216809421841541,0.2866702355460385,0.1814775160599571,0.0219486081370449,0,1,0,0,0,0,0,0,0,120.0,2024,11,15
10.0,2024-11-15,4715.0,10005,1,1.0,40.70651,-74.01124,0,13,4881.0,189886.0,143869.0,4881.0,3501.0,1750000.0,4881.0,1391.0,0.0,4001.0,1,25,27,1.2589646893465996,36,0.0033632541756618,0.4387001477104874,0.5612998522895125,0.7082149755709578,0.047835473241677,0.1119191001022611,0.0857857061697534,0.0518122940574934,0.8205885694807408,0.0292012271332803,0.0296557209408021,0.4397227587774117,0.0205658447903647,0.2676968526303829,0.1386206112941711,0.0137484376775366,0,1,0,0,0,0,0,0,0,20.0,2024,11,15
1.0,2024-11-15,4500.0,11222,4,2.0,40.723225,-73.940155,0,17,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,0,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,6.0,2024,11,15
1.0,2024-11-15,3420.0,11222,2,2.0,40.72407,-73.941696,0,6,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,0,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,219.0,2024,11,15
1.0,2024-11-15,3300.0,11222,2,1.0,40.731937,-73.95766,0,7,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,3,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,74.0,2024,11,15
2.0,2024-11-15,3900.0,11222,2,1.0,40.720688,-73.944115,0,6,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,0,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,511.0,2024,11,15
2.0,2024-11-15,2700.0,11222,1,1.0,40.729343,-73.95264,0,4,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,3,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,720.0,2024,11,15
2.0,2024-11-15,3250.0,11222,2,1.0,40.723045,-73.94055,0,7,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,0,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,5.0,2024,11,15
3.0,2024-12-15,5800.0,11222,4,2.0,40.735527,-73.956505,0,13,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,0,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,90.0,2024,12,15
2.0,2024-11-15,4000.0,11222,1,1.0,40.72777,-73.94936,0,8,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,3,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,163.0,2024,11,15
3.0,2024-11-15,3990.0,11222,1,1.0,40.73199,-73.95933,0,17,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,3,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,144.0,2024,11,15
2.0,2024-12-15,5750.0,11222,2,1.0,40.724808,-73.95169,0,14,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,3,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,675.0,2024,12,15
3.0,2024-11-15,3795.0,11222,2,1.0,40.720173,-73.94452,0,7,19108.0,126250.0,72001.0,19108.0,2479.0,1242800.0,19108.0,1698.0,13.0,2495.0,94,18,0,0.706732028407841,7,0.0008670304208087,0.49460597453721,0.50539402546279,0.7395420684156763,0.0299723447193362,0.0511996412287913,0.1559159877419837,0.0823678899768293,0.6503226449410768,0.0506266038817051,0.0917358048683259,0.3410319655181005,0.0115105762762538,0.2315818322246306,0.1806064230012208,0.0212771258439843,1,0,0,0,0,0,0,0,0,502.0,2024,11,15
